time/fps,rollout/episode_length,rollout/total_reward,rollout/episode_reward,time/iterations,time/total_timesteps,rollout/rew_surface_coverage_2d,rollout/rew_collision,rollout/rew_termination,train/entropy_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range_vf,train/n_updates,time/training,train/approx_kl,train/loss
122,16.881,0.65,0.623,1086,17793024,0.673,-0.054,0.03,-4.746558149198919,0.6231776773929596,0.0001,0.2,-0.005240367077847664,6.404814138266318,0.36443366858237547,0.2,5425,2.7491652965545654,0.059435327,5.3353424072265625
122,17.735,0.668,0.662,1087,17809408,0.696,-0.058,0.03,-4.749197786854159,0.571831464767456,0.0001,0.2,-0.02281141239819267,7.4177334372715285,0.3746849798387097,0.2,5430,3.9343833923339844,0.045232244,5.062652587890625
122,17.731,0.708,0.668,1088,17825792,0.726,-0.053,0.035,-4.791206274032593,0.5903588533401489,0.0001,0.2,0.013089398673425118,6.90194330851237,0.34369791666666666,0.2,5435,1.580871343612671,0.047238264,4.936149597167969
122,17.846,0.652,0.648,1089,17842176,0.684,-0.061,0.029,-4.808336884228151,0.6097496747970581,0.0001,0.2,0.01720846324130448,6.74735772787635,0.30754430970149255,0.2,5440,1.4316213130950928,0.047807813,4.740633487701416
122,18.411,0.679,0.678,1090,17858560,0.704,-0.056,0.031,-4.7672116978693815,0.612568587064743,0.0001,0.2,-0.0034458785499367167,6.723960597636336,0.3740068855932203,0.2,5445,2.493333101272583,0.043704454,4.643210411071777
122,17.471,0.618,0.634,1091,17874944,0.657,-0.066,0.027,-4.70642832209011,0.6337016522884369,0.0001,0.2,0.0023599567818384484,6.2793707133549725,0.35334708121827413,0.2,5450,2.079091787338257,0.040524617,4.459582328796387
122,17.008,0.647,0.634,1092,17891328,0.681,-0.064,0.03,-4.711343309933081,0.5897820889949799,0.0001,0.2,0.020921394789129272,7.180548287872085,0.3352326127819549,0.2,5455,1.4026927947998047,0.0677293,4.940998554229736
122,18.387,0.697,0.67,1093,17907712,0.714,-0.049,0.032,-4.7316330022333215,0.5884162485599518,0.0001,0.2,-0.003955353238407709,7.009243613504535,0.3675796332046332,0.2,5460,2.743722438812256,0.06185466,7.30921745300293
122,17.777,0.645,0.648,1094,17924096,0.673,-0.057,0.029,-4.731167538124218,0.6123941540718079,0.0001,0.2,0.021732503727993423,6.452246523739999,0.29858826754385964,0.2,5465,1.2057597637176514,0.026551344,4.9955620765686035
122,18.205,0.659,0.654,1095,17940480,0.685,-0.058,0.032,-4.645026258988814,0.5944428145885468,0.0001,0.2,-0.0021901640469547024,6.874815645001151,0.3579900568181818,0.2,5470,2.3360536098480225,0.043415673,4.06751823425293
122,18.383,0.665,0.662,1096,17956864,0.697,-0.062,0.031,-4.674686713326246,0.6018204987049103,0.0001,0.2,-0.006911927792138623,6.715283445845869,0.37517622180451127,0.2,5475,2.810580015182495,0.050767638,2.920093297958374
122,18.916,0.663,0.683,1097,17973248,0.695,-0.059,0.028,-4.652487741783261,0.6044838130474091,0.0001,0.2,-0.0024722274065425154,6.828905692324042,0.370208740234375,0.2,5480,2.720147132873535,0.042369157,5.86707878112793
122,19.938,0.719,0.724,1098,17989632,0.738,-0.054,0.036,-4.707960580987684,0.6175679266452789,0.0001,0.2,-0.006475545122284731,6.339451693960662,0.38304312730627305,0.2,5485,2.863269090652466,0.06036006,3.2837398052215576
122,19.163,0.678,0.674,1099,18006016,0.696,-0.05,0.032,-4.711081090340247,0.6337677538394928,0.0001,0.2,0.019764713993152747,6.141845224453853,0.3015625,0.2,5490,1.3683407306671143,0.06731906,4.074662208557129
122,18.218,0.651,0.657,1100,18022400,0.684,-0.061,0.028,-4.797989863300651,0.6275678873062134,0.0001,0.2,-0.010819023667076199,6.292647129891255,0.39379295532646047,0.2,5495,3.058443546295166,0.051613197,2.162163734436035
122,19.458,0.689,0.688,1101,18038784,0.699,-0.043,0.033,-4.689674596174048,0.6170467138290405,0.0001,0.2,0.01893085912895312,6.590925896933319,0.2952264908256881,0.2,5500,1.1455416679382324,0.026662977,6.544027328491211
122,18.216,0.626,0.652,1102,18055168,0.66,-0.061,0.027,-4.694779111731867,0.6155483424663544,0.0001,0.2,0.009461714492775268,6.486533061317775,0.3436044254658385,0.2,5505,1.6985242366790771,0.04485788,5.281077861785889
122,20.428,0.735,0.706,1103,18071552,0.743,-0.044,0.037,-4.705557804107666,0.6176554262638092,0.0001,0.2,0.022390028997324406,6.469807713031769,0.31078125,0.2,5510,1.0654394626617432,0.030506749,4.79770040512085
122,18.433,0.643,0.666,1104,18087936,0.671,-0.056,0.029,-4.729783863391516,0.6209167540073395,0.0001,0.2,0.013818619627821839,6.441240436625931,0.3080041273584906,0.2,5515,1.125962495803833,0.027681023,5.886281490325928
122,18.666,0.668,0.677,1105,18104320,0.699,-0.061,0.03,-4.692557006171255,0.634711354970932,0.0001,0.2,0.019399721570538753,6.218392070495721,0.32451467803030304,0.2,5520,1.3845734596252441,0.06335964,4.197829246520996
122,18.288,0.644,0.661,1106,18120704,0.673,-0.058,0.03,-4.738556682320307,0.6221578419208527,0.0001,0.2,-0.023178342694969396,6.420702484777741,0.3940734102244389,0.2,5525,4.236896753311157,0.05722458,3.429226875305176
122,17.788,0.664,0.642,1107,18137088,0.686,-0.052,0.029,-4.7272860876476495,0.6002808213233948,0.0001,0.2,0.018451064839276648,6.792878322018922,0.31333492366412213,0.2,5530,1.37538480758667,0.062195253,7.832261085510254
123,19.002,0.696,0.686,1108,18153472,0.711,-0.049,0.034,-4.695914250833017,0.598974883556366,0.0001,0.2,-0.012654851563902014,6.75064427443225,0.3847590488215488,0.2,5535,3.135585069656372,0.050402556,3.297706365585327
123,18.729,0.696,0.69,1109,18169856,0.719,-0.054,0.032,-4.7350877367931865,0.6245788931846619,0.0001,0.2,-0.01925858460953864,6.265890030109364,0.39162279211956524,0.2,5540,3.8866186141967773,0.05005405,5.308960437774658
123,18.759,0.675,0.667,1110,18186240,0.697,-0.053,0.031,-4.7414266401721585,0.6070126593112946,0.0001,0.2,0.012770269306436662,6.773343704592797,0.3200100806451613,0.2,5545,1.63209867477417,0.044472713,3.5967016220092773
123,19.015,0.669,0.678,1111,18202624,0.689,-0.051,0.031,-4.7533126099165095,0.6117968857288361,0.0001,0.2,0.018043327607329962,6.477082592572352,0.3092296511627907,0.2,5550,1.355834722518921,0.076337844,5.453634262084961
123,17.238,0.634,0.641,1112,18219008,0.663,-0.055,0.026,-4.7206788221995035,0.6127848625183105,0.0001,0.2,0.026670121805121502,6.432992845111423,0.30703125,0.2,5555,0.9435176849365234,0.027458996,11.846972465515137
123,19.574,0.68,0.69,1113,18235392,0.702,-0.054,0.031,-4.781656509790665,0.6107580065727234,0.0001,0.2,0.012102790708199907,6.451443232022799,0.33673878205128205,0.2,5560,1.6389970779418945,0.041693266,3.9571452140808105
123,18.789,0.68,0.682,1114,18251776,0.702,-0.053,0.032,-4.758211455830706,0.6312190592288971,0.0001,0.2,-0.02264891252378804,6.279677485672674,0.39080858355091386,0.2,5565,4.048029899597168,0.047908813,7.363807678222656
123,17.937,0.641,0.639,1115,18268160,0.672,-0.059,0.029,-4.789694010355826,0.6281416416168213,0.0001,0.2,-0.02588985125315888,6.139755908381996,0.3902138157894737,0.2,5570,4.412764310836792,0.055802263,4.607716083526611
123,20.672,0.698,0.733,1116,18284544,0.718,-0.051,0.031,-4.735423871713091,0.621701717376709,0.0001,0.2,0.018562169702247132,6.3811498723288835,0.31964631782945735,0.2,5575,1.3636059761047363,0.09228414,5.010252952575684
123,18.545,0.621,0.662,1117,18300928,0.648,-0.056,0.029,-4.7698498955209745,0.6320080459117889,0.0001,0.2,-0.005093241241966723,6.10330327139556,0.36146230916030536,0.2,5580,2.7632250785827637,0.05441132,4.365801811218262
123,17.656,0.653,0.636,1118,18317312,0.677,-0.054,0.03,-4.799670606316207,0.6221328675746918,0.0001,0.2,-0.01837929276314503,6.283810775437041,0.37350299401197606,0.2,5585,3.5237858295440674,0.047001846,3.1438992023468018
123,18.711,0.684,0.686,1119,18333696,0.702,-0.051,0.033,-4.809798798406167,0.6178464293479919,0.0001,0.2,-0.00854967341553218,6.4239513727732085,0.37660762635379064,0.2,5590,2.914659261703491,0.04858791,5.061800956726074
123,19.115,0.689,0.686,1120,18350080,0.714,-0.058,0.033,-4.749619521592793,0.6228220462799072,0.0001,0.2,0.013116954507208184,6.424753163990221,0.2768297697368421,0.2,5595,0.7950439453125,0.024058286,6.473842144012451
123,18.518,0.653,0.657,1121,18366464,0.677,-0.052,0.028,-4.763650076317065,0.6435166597366333,0.0001,0.2,0.007901620890267871,5.976896959362608,0.33106060606060606,0.2,5600,1.7322051525115967,0.047190506,3.651905059814453
123,19.201,0.671,0.693,1122,18382848,0.689,-0.05,0.032,-4.803796208289362,0.6341927945613861,0.0001,0.2,0.007568184424552225,6.099163361518614,0.3307459677419355,0.2,5605,1.6267032623291016,0.053279176,5.393468379974365
123,18.589,0.644,0.654,1123,18399232,0.672,-0.057,0.029,-4.847409181241636,0.6115221679210663,0.0001,0.2,-0.006159945549788298,6.596595078927499,0.36973379629629627,0.2,5610,2.8356003761291504,0.051774107,5.276559829711914
123,20.244,0.696,0.679,1124,18415616,0.717,-0.051,0.031,-4.90881872177124,0.6065964698791504,0.0001,0.2,0.002487424827216427,6.537940640267127,0.33405908469945356,0.2,5615,1.9346659183502197,0.041880026,3.670861005783081
123,18.591,0.676,0.653,1125,18432000,0.695,-0.05,0.032,-4.8753472548264725,0.6312379539012909,0.0001,0.2,0.018259854077433163,6.155445927840013,0.3292668269230769,0.2,5620,1.3595867156982422,0.058913678,4.217629432678223
123,17.499,0.639,0.636,1126,18448384,0.67,-0.058,0.027,-4.914865057597789,0.6256502270698547,0.0001,0.2,0.01930899488696352,6.22452647186989,0.32261385658914726,0.2,5625,1.3644440174102783,0.10655931,4.861466884613037
123,18.177,0.675,0.66,1127,18464768,0.703,-0.056,0.029,-4.842555812147797,0.6162192225456238,0.0001,0.2,0.02160904122150091,6.415719415320725,0.3078893442622951,0.2,5630,1.288618803024292,0.027499627,4.109218597412109
123,19.698,0.641,0.666,1128,18481152,0.664,-0.051,0.028,-4.7534175029167764,0.6140744388103485,0.0001,0.2,0.01852929342466478,6.486371770271888,0.3032451923076923,0.2,5635,1.365736484527588,0.07277943,4.954842567443848
123,18.97,0.672,0.67,1129,18497536,0.693,-0.052,0.031,-4.815440823679013,0.6171130239963531,0.0001,0.2,-0.003031846528430156,6.210156818141852,0.3405969730941704,0.2,5640,2.3542916774749756,0.0405742,4.843705654144287
123,19.455,0.685,0.693,1130,18513920,0.706,-0.052,0.031,-4.798367662167331,0.6075591146945953,0.0001,0.2,-0.0013123818720186795,6.50717917276085,0.3521358944954128,0.2,5645,2.308976888656616,0.038922075,4.534911632537842
123,18.036,0.664,0.674,1131,18530304,0.687,-0.054,0.03,-4.735213084186581,0.6505614519119263,0.0001,0.2,0.013590931570787224,5.790902120603932,0.31233138489208634,0.2,5650,1.469182014465332,0.04613578,6.1691975593566895
123,19.653,0.75,0.699,1132,18546688,0.753,-0.039,0.036,-4.742759224615599,0.6259430944919586,0.0001,0.2,0.011323106064657239,6.214547116505472,0.33511513157894735,0.2,5655,1.5979335308074951,0.05001391,4.0134663581848145
123,18.533,0.658,0.668,1133,18563072,0.683,-0.056,0.031,-4.80302632992693,0.6327841579914093,0.0001,0.2,-0.0027881050733578896,6.045863791620088,0.3668633298755187,0.2,5660,2.53446364402771,0.039477326,3.876209259033203
123,19.257,0.681,0.678,1134,18579456,0.704,-0.052,0.03,-4.793032194189635,0.6150790154933929,0.0001,0.2,-0.021457350814007868,6.333244255103781,0.37856699751861045,0.2,5665,4.244024038314819,0.054762356,3.4471240043640137
123,18.855,0.662,0.664,1135,18595840,0.682,-0.052,0.031,-4.778426643804456,0.632810652256012,0.0001,0.2,0.013096169548782897,6.1681779614577055,0.3182624113475177,0.2,5670,1.4907035827636719,0.044091366,5.275839805603027
123,17.703,0.622,0.628,1136,18612224,0.652,-0.056,0.027,-4.779690456390381,0.6056490540504456,0.0001,0.2,-0.010840815450225411,6.477790733041434,0.35856681034482757,0.2,5675,3.0616300106048584,0.047167514,6.133103847503662
123,18.244,0.65,0.64,1137,18628608,0.672,-0.052,0.03,-4.825880436433686,0.6041846573352814,0.0001,0.2,-0.012130055799692249,6.549624130957657,0.3469509548611111,0.2,5680,3.0394418239593506,0.044026405,2.301753044128418
123,18.309,0.663,0.669,1138,18644992,0.684,-0.049,0.028,-4.80403408129735,0.6181806325912476,0.0001,0.2,-0.01105263794749769,6.281811875868009,0.35899653979238755,0.2,5685,3.0373499393463135,0.048723657,5.41208553314209
123,18.812,0.693,0.675,1139,18661376,0.707,-0.046,0.033,-4.832560659825117,0.6280079782009125,0.0001,0.2,-0.005560923774523297,6.188171436960213,0.36236829501915707,0.2,5690,2.756159543991089,0.06277235,4.554769039154053
123,19.547,0.68,0.678,1140,18677760,0.698,-0.05,0.032,-4.875863538566211,0.6134327054023743,0.0001,0.2,0.015249265972128574,6.452845201424673,0.32762632978723405,0.2,5695,1.4889676570892334,0.051141117,6.191997528076172
123,17.64,0.619,0.647,1141,18694144,0.651,-0.059,0.027,-4.862989969814525,0.6318790018558502,0.0001,0.2,0.00750156325452468,6.08687722121968,0.3285386029411765,0.2,5700,1.784545660018921,0.041267127,3.651381492614746
123,17.485,0.644,0.633,1142,18710528,0.676,-0.061,0.029,-4.8530976663936265,0.6058139801025391,0.0001,0.2,0.013300955179147422,6.5897678434848785,0.2663352272727273,0.2,5705,0.92753005027771,0.022974653,3.7546064853668213
123,19.047,0.677,0.684,1143,18726912,0.702,-0.056,0.03,-4.818661104334463,0.5988357663154602,0.0001,0.2,-2.9458867220005187e-05,6.836763632179487,0.34452351485148514,0.2,5710,2.134181261062622,0.039628305,4.4799065589904785
123,18.399,0.685,0.654,1144,18743296,0.704,-0.049,0.03,-4.817037678601449,0.6362024247646332,0.0001,0.2,0.016054597920166294,6.155267186332167,0.29783442982456143,0.2,5715,1.2016386985778809,0.025155589,6.325321197509766
123,19.108,0.659,0.686,1145,18759680,0.688,-0.06,0.032,-4.83847919391219,0.6108488142490387,0.0001,0.2,-0.013261009393271747,6.556225602034551,0.37096934713375795,0.2,5720,3.3006629943847656,0.04466764,4.512791633605957
123,18.483,0.655,0.655,1146,18776064,0.677,-0.05,0.029,-4.92999742672689,0.6103968322277069,0.0001,0.2,-0.012487684020716882,6.4207362851431204,0.340765157807309,0.2,5725,3.1676018238067627,0.040995684,4.135735034942627
123,16.767,0.624,0.631,1147,18792448,0.655,-0.059,0.028,-4.87120000777706,0.614933043718338,0.0001,0.2,0.01924263139165217,6.450230460013112,0.3060105846774194,0.2,5730,1.3019640445709229,0.02797447,6.230132102966309
123,17.076,0.641,0.616,1148,18808832,0.665,-0.053,0.029,-4.800945909468682,0.6049141883850098,0.0001,0.2,-0.018318622987103333,6.670722760996976,0.38414320054945056,0.2,5735,3.8572375774383545,0.04666342,3.721736431121826
123,18.474,0.66,0.659,1149,18825216,0.69,-0.061,0.031,-4.81031333198843,0.6086368560791016,0.0001,0.2,0.019442004859158698,6.5576639526574185,0.31837451550387597,0.2,5740,1.3610308170318604,0.2534246,3.737497568130493
123,19.328,0.703,0.698,1150,18841600,0.721,-0.05,0.032,-4.796989108792585,0.6101474165916443,0.0001,0.2,-0.02391350798688792,6.586390520209696,0.3800722947761194,0.2,5745,4.226865530014038,0.058224957,4.682182788848877
123,18.397,0.625,0.641,1151,18857984,0.653,-0.055,0.027,-4.789563276828864,0.6256758570671082,0.0001,0.2,0.001206135716384802,6.297679940248147,0.33421474358974357,0.2,5750,2.065382957458496,0.037890792,3.895794153213501
123,19.279,0.717,0.694,1152,18874368,0.734,-0.051,0.034,-4.821582897199571,0.6111474931240082,0.0001,0.2,-0.00844945700738566,6.4555146644339745,0.3680858013937282,0.2,5755,3.0220470428466797,0.051852226,3.7329206466674805
123,18.692,0.667,0.67,1153,18890752,0.694,-0.057,0.03,-4.782619223635421,0.6277323067188263,0.0001,0.2,0.02045696172226443,6.401053112796229,0.33353365384615385,0.2,5760,1.2255885601043701,0.03039866,9.171806335449219
122,18.458,0.691,0.675,1154,18907136,0.715,-0.057,0.033,-4.8541937175838425,0.629220187664032,0.0001,0.2,0.004002694672123454,6.410925813104915,0.3327945402298851,0.2,5765,1.83050537109375,0.042756323,8.433809280395508
123,17.333,0.654,0.643,1155,18923520,0.685,-0.061,0.03,-4.803347903538525,0.6306756436824799,0.0001,0.2,-0.0034723676915272947,6.372000356999839,0.3461001016260163,0.2,5770,2.587937831878662,0.04121808,5.620380401611328
122,18.508,0.645,0.672,1156,18939904,0.669,-0.054,0.029,-4.816236321355255,0.6197959184646606,0.0001,0.2,0.012431422517385701,6.47228475691567,0.3209176936619718,0.2,5775,1.4992687702178955,0.038692676,5.217432022094727
122,18.328,0.691,0.672,1157,18956288,0.71,-0.052,0.033,-4.802569244684798,0.6168400347232819,0.0001,0.2,-0.00825944265232104,6.471336033460353,0.36402738764044945,0.2,5780,2.815606117248535,0.047240827,2.9096646308898926
123,18.691,0.654,0.676,1158,18972672,0.681,-0.057,0.029,-4.839294328187641,0.6243855059146881,0.0001,0.2,0.015858647531192555,6.384925453286422,0.2787828947368421,0.2,5785,0.999704122543335,0.024818465,4.4320454597473145
122,18.837,0.66,0.683,1159,18989056,0.68,-0.05,0.03,-4.836292373890779,0.6189737915992737,0.0001,0.2,0.00265292322016036,6.465623416462723,0.3404017857142857,0.2,5790,2.054903984069824,0.04018561,4.291216850280762
123,17.118,0.626,0.63,1160,19005440,0.66,-0.062,0.028,-4.850733757019043,0.6267661154270172,0.0001,0.2,-0.011942099689212221,6.097278449359356,0.38223573825503354,0.2,5795,3.1420114040374756,0.05132607,3.975140333175659
123,18.671,0.688,0.688,1161,19021824,0.71,-0.057,0.035,-4.795974454438755,0.615092545747757,0.0001,0.2,-0.016414112437010416,6.4751143607101,0.36723265895953755,0.2,5800,3.666703224182129,0.045173354,4.5915846824646
123,17.796,0.699,0.68,1162,19038208,0.721,-0.058,0.035,-4.804092544248735,0.6218631863594055,0.0001,0.2,0.00581318755559195,6.372299632806888,0.3358477011494253,0.2,5805,1.8345696926116943,0.043069303,5.652037143707275
123,18.057,0.686,0.672,1163,19054592,0.711,-0.059,0.033,-4.78156690669239,0.6257980167865753,0.0001,0.2,-0.006675115079247862,6.370370526062815,0.36701127819548873,0.2,5810,2.793851613998413,0.052490126,3.6935815811157227
123,17.714,0.652,0.667,1164,19070976,0.68,-0.058,0.029,-4.746448791190369,0.6279168426990509,0.0001,0.2,-0.010194045902957043,6.341835767438967,0.3594820205479452,0.2,5815,3.0604407787323,0.050033502,5.9137163162231445
123,17.245,0.641,0.643,1165,19087360,0.676,-0.06,0.025,-4.744210537936953,0.6120500266551971,0.0001,0.2,-0.009754761616932228,6.585245700346099,0.359130859375,0.2,5820,3.0220611095428467,0.04807219,5.713733196258545
122,18.953,0.657,0.675,1166,19103744,0.684,-0.057,0.031,-4.677969929290144,0.6007654368877411,0.0001,0.2,0.014744275507887136,7.058207557625966,0.3221853595890411,0.2,5825,1.5520405769348145,0.04656604,5.553350925445557
123,17.393,0.682,0.651,1167,19120128,0.7,-0.049,0.031,-4.69825608253479,0.6227245628833771,0.0001,0.2,0.01854361457750201,6.350928237438202,0.306953125,0.2,5830,1.0557255744934082,0.028358815,4.445513725280762
122,18.582,0.673,0.679,1168,19136512,0.699,-0.057,0.031,-4.70236224870424,0.6189257502555847,0.0001,0.2,-0.019994816897638344,6.431039707080738,0.3900548986486487,0.2,5835,3.8882665634155273,0.05145906,5.289884090423584
122,18.122,0.647,0.652,1169,19152896,0.671,-0.054,0.03,-4.698141065927652,0.6176411509513855,0.0001,0.2,0.018674714074362643,6.473318957365477,0.3024338942307692,0.2,5840,1.098379135131836,0.027257798,6.217673301696777
122,18.123,0.694,0.678,1170,19169280,0.715,-0.055,0.033,-4.650120396363108,0.6021464467048645,0.0001,0.2,-0.013902757800104538,6.792823405642259,0.36343544407894735,0.2,5845,3.2050178050994873,0.045830082,3.7744994163513184
123,18.234,0.699,0.663,1171,19185664,0.718,-0.051,0.032,-4.620461131102287,0.6252307593822479,0.0001,0.2,0.011815027971345706,6.448787630004371,0.32597525167785235,0.2,5850,1.5688743591308594,0.040001612,3.1503539085388184
123,19.142,0.709,0.673,1172,19202048,0.724,-0.05,0.034,-4.69729083598017,0.6232265532016754,0.0001,0.2,-0.015406185312163152,6.3083981361217845,0.3677254865269461,0.2,5855,3.5047693252563477,0.045824178,4.829705715179443
123,17.986,0.63,0.654,1173,19218432,0.664,-0.06,0.027,-4.718388188106628,0.633515328168869,0.0001,0.2,-0.020282268645217153,6.09188514679117,0.3894230769230769,0.2,5860,3.965691089630127,0.04715948,3.8421692848205566
123,18.6,0.654,0.677,1174,19234816,0.681,-0.056,0.03,-4.6911231545840995,0.6142480075359344,0.0001,0.2,0.004176224384676007,6.453478629448835,0.3488970588235294,0.2,5865,1.791717767715454,0.045795012,4.191996097564697
123,19.02,0.708,0.678,1175,19251200,0.727,-0.053,0.034,-4.757979582896275,0.6102772951126099,0.0001,0.2,0.01910237961374553,6.565162173414652,0.2997787610619469,0.2,5870,1.1864473819732666,0.027191864,9.210311889648438
123,18.142,0.658,0.658,1176,19267584,0.685,-0.055,0.029,-4.725462913513184,0.6280659139156342,0.0001,0.2,0.0022631524849285934,6.023313277869055,0.34716053299492383,0.2,5875,2.077965497970581,0.040436167,4.181124210357666
123,19.165,0.666,0.671,1177,19283968,0.688,-0.052,0.03,-4.742390374342601,0.60862597823143,0.0001,0.2,0.0121156318540064,6.484629978736241,0.3051215277777778,0.2,5880,1.5264723300933838,0.03966213,5.0176239013671875
123,18.65,0.666,0.675,1178,19300352,0.691,-0.055,0.031,-4.636138548169817,0.6332500874996185,0.0001,0.2,0.01820628580060743,6.3200814814794635,0.30163690476190474,0.2,5885,1.103240966796875,0.026773032,7.380003452301025
123,18.722,0.673,0.662,1179,19316736,0.695,-0.051,0.029,-4.649825554627639,0.6430846750736237,0.0001,0.2,0.01855879962587586,6.205215428425715,0.3096754807692308,0.2,5890,1.3755950927734375,0.06386487,2.67172908782959
123,19.146,0.634,0.673,1180,19333120,0.658,-0.053,0.029,-4.6075659644219185,0.6291065812110901,0.0001,0.2,0.017965402623127784,6.376305164829377,0.306640625,0.2,5895,1.2981610298156738,0.026640022,5.435297012329102
123,18.84,0.674,0.67,1181,19349504,0.696,-0.052,0.03,-4.711401745789033,0.6268652081489563,0.0001,0.2,0.01771850493225388,6.119990703754855,0.31620065789473684,0.2,5900,1.396305799484253,0.050043296,3.7007253170013428
122,18.852,0.661,0.67,1182,19365888,0.691,-0.06,0.031,-4.679760106131754,0.6153528690338135,0.0001,0.2,-0.0039229812540209855,6.430700952914651,0.36916577253218885,0.2,5905,2.7856991291046143,0.04264801,5.61233377456665
122,17.425,0.681,0.648,1183,19382272,0.704,-0.053,0.03,-4.706887070337931,0.6280962228775024,0.0001,0.2,0.019433484172138075,6.2933963696161905,0.29889322916666666,0.2,5910,1.2573401927947998,0.026640577,6.4129533767700195
122,20.17,0.694,0.704,1184,19398656,0.712,-0.053,0.034,-4.706154844413201,0.6148420870304108,0.0001,0.2,-0.021095909194021562,6.487769062941273,0.3696695963541667,0.2,5915,4.080079555511475,0.048761413,6.320525646209717
122,19.293,0.722,0.688,1185,19415040,0.744,-0.057,0.035,-4.676729168372131,0.6351866126060486,0.0001,0.2,-0.0019361930369659905,6.212054150929383,0.3343083530805687,0.2,5920,2.2309775352478027,0.03868267,3.2348971366882324
122,18.357,0.669,0.673,1186,19431424,0.692,-0.052,0.029,-4.746744420643231,0.6212166547775269,0.0001,0.2,-0.017819827541223496,6.357755450959246,0.38553470254957506,0.2,5925,3.716365098953247,0.048765264,3.577683210372925
122,18.256,0.664,0.644,1187,19447808,0.689,-0.057,0.031,-4.707602321653438,0.6015427112579346,0.0001,0.2,0.01650391137437489,6.66548270390446,0.3343515037593985,0.2,5930,1.4206123352050781,0.051079683,7.031862258911133
122,18.456,0.637,0.654,1188,19464192,0.67,-0.062,0.029,-4.680840546466171,0.6237582266330719,0.0001,0.2,-0.018319948558741774,6.377837365292252,0.37723214285714285,0.2,5935,3.623335838317871,0.046980266,5.070253849029541
123,18.672,0.653,0.668,1189,19480576,0.682,-0.056,0.027,-4.63072113015435,0.5872647166252136,0.0001,0.2,0.0036545825476588852,6.965372172268954,0.29993785511363635,0.2,5940,1.8577516078948975,0.0353709,4.442838191986084
122,19.257,0.654,0.683,1190,19496960,0.681,-0.058,0.031,-4.554754355014899,0.6000171899795532,0.0001,0.2,-0.00777451899380256,6.7096024205833125,0.3595180860805861,0.2,5945,2.884675979614258,0.05487914,5.8016228675842285
123,18.116,0.594,0.623,1191,19513344,0.632,-0.063,0.026,-4.583768111008864,0.6187111437320709,0.0001,0.2,0.019268762821761463,6.409013711489164,0.31995192307692305,0.2,5950,1.373460054397583,0.07361862,6.445657253265381
123,18.028,0.646,0.663,1192,19529728,0.677,-0.06,0.03,-4.534255144014881,0.6123058497905731,0.0001,0.2,0.001157965494866543,6.602304360166711,0.341884328358209,0.2,5955,2.134634494781494,0.040204115,3.4112133979797363
122,18.03,0.655,0.661,1193,19546112,0.68,-0.056,0.031,-4.564577570932354,0.5987608432769775,0.0001,0.2,0.009201513408142292,6.764359842517419,0.3304640718562874,0.2,5960,1.7696106433868408,0.03924925,2.828005313873291
123,19.243,0.7,0.7,1194,19562496,0.72,-0.051,0.031,-4.591232804898863,0.6200575828552246,0.0001,0.2,0.01618363445072814,6.412074405175669,0.3203125,0.2,5965,1.4366035461425781,0.05367127,5.547423362731934
123,19.432,0.687,0.677,1195,19578880,0.701,-0.047,0.033,-4.584480444590251,0.6205156147480011,0.0001,0.2,0.014437543467566784,6.477027873198192,0.3280707465277778,0.2,5970,1.5157124996185303,0.04481919,3.939645767211914
123,19.38,0.659,0.669,1196,19595264,0.687,-0.058,0.03,-4.643944146082951,0.6323153674602509,0.0001,0.2,0.017559180337076003,6.287771151616023,0.29681490384615383,0.2,5975,1.3741703033447266,0.07830675,5.640783309936523
123,18.985,0.68,0.702,1197,19611648,0.703,-0.055,0.032,-4.683208847045899,0.6226246356964111,0.0001,0.2,0.015353184659034014,6.265284675359726,0.25869140625,0.2,5980,0.8507533073425293,0.024600457,3.7874064445495605
123,18.592,0.664,0.675,1198,19628032,0.689,-0.056,0.03,-4.685849113981853,0.6472254693508148,0.0001,0.2,-0.03383274331901858,5.910144286100254,0.3947734980620155,0.2,5985,5.485200643539429,0.065302975,4.422974586486816
123,16.824,0.671,0.644,1199,19644416,0.695,-0.054,0.03,-4.690043833022727,0.637464702129364,0.0001,0.2,0.016646923591851964,6.060157286493402,0.31837406015037595,0.2,5990,1.4046568870544434,0.06001537,5.865833759307861
123,18.758,0.65,0.655,1200,19660800,0.674,-0.053,0.029,-4.632335384840211,0.6208339929580688,0.0001,0.2,-0.003941734076898301,6.4701431754933365,0.3412765444015444,0.2,5995,2.760312080383301,0.053508062,3.2724199295043945
123,19.437,0.723,0.715,1201,19677184,0.739,-0.052,0.036,-4.691453836932041,0.6004495918750763,0.0001,0.2,-0.0014236530100023097,6.5254636330179645,0.32452815594059403,0.2,6000,2.138183355331421,0.038348787,5.230286121368408
123,18.809,0.66,0.652,1202,19693568,0.686,-0.055,0.028,-4.62381094343522,0.6365735828876495,0.0001,0.2,0.017892916638897183,6.239888822331148,0.3349609375,0.2,6005,1.4361035823822021,0.052649375,4.737390518188477
