rollout/episode_reward,rollout/episode_length,time/fps,rollout/rew_collision,rollout/rew_termination,rollout/total_reward,time/iterations,rollout/rew_surface_coverage_2d,time/total_timesteps,train/loss,train/approx_kl,time/training,train/value_loss,train/clip_range_vf,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/n_updates
0.648,21.633,107,-0.059,0.031,0.654,1500,0.682,24576000,4.892287731170654,0.027953085,1.0180659294128418,6.2885028232227675,0.2,0.616094172000885,0.0001,0.2,0.01645490312666604,0.28251262626262624,-3.714293496777313,7495
0.681,22.204,107,-0.052,0.027,0.675,1501,0.701,24592384,4.576108455657959,0.052780908,3.0100834369659424,6.5485338560522415,0.2,0.6103950440883636,0.0001,0.2,-0.01021057151079382,0.3439907962328767,-3.6818604991860586,7500
0.656,22.497,107,-0.054,0.025,0.639,1502,0.668,24608768,6.596803665161133,0.040818844,2.411238670349121,6.8220314249079275,0.2,0.5956079363822937,0.0001,0.2,-0.003058975130478118,0.3236702127659574,-3.674681526549319,7505
0.654,21.854,107,-0.056,0.026,0.643,1503,0.674,24625152,5.325717449188232,0.027566813,1.1758594512939453,6.1796054003531475,0.2,0.6196876168251038,0.0001,0.2,0.018381497561278052,0.2857730263157895,-3.6457087428946244,7510
0.632,20.436,107,-0.058,0.025,0.637,1504,0.67,24641536,6.996785640716553,0.026744435,1.2898099422454834,6.190764014683072,0.2,0.6240933239459991,0.0001,0.2,0.01963502781406518,0.2818700396825397,-3.7398128509521484,7515
0.639,20.542,106,-0.056,0.026,0.63,1505,0.66,24657920,4.671455383300781,0.045572445,1.843705177307129,6.527805016693456,0.2,0.6080723404884338,0.0001,0.2,0.007659229996234345,0.3301326815642458,-3.73039625210469,7520
0.651,21.538,107,-0.051,0.029,0.673,1506,0.695,24674304,4.190793037414551,0.075571805,1.3337738513946533,6.2339336003443995,0.2,0.6254810094833374,0.0001,0.2,0.018362438443383967,0.3079578488372093,-3.744647818942403,7525
0.644,21.467,108,-0.048,0.03,0.702,1507,0.72,24690688,6.942679405212402,0.020661887,0.48089599609375,6.369674363034837,0.2,0.6212435960769653,0.0001,0.2,0.011826939841217183,0.22855718085106383,-3.6947120808540506,7530
0.626,20.468,108,-0.058,0.024,0.599,1508,0.633,24707072,5.605080604553223,0.04519591,2.164268732070923,6.34991400614734,0.2,0.6271674036979675,0.0001,0.2,-0.0021132934105834124,0.3359375,-3.7285827245757477,7535
0.653,22.06,105,-0.053,0.026,0.638,1509,0.665,24723456,4.337211608886719,0.060504537,1.3614790439605713,7.1290669943157,0.2,0.5845767855644226,0.0001,0.2,0.01677814896981743,0.2977561090225564,-3.737750422685666,7540
0.64,20.532,106,-0.059,0.022,0.605,1510,0.641,24739840,3.3326704502105713,0.057046615,2.724355936050415,6.080750948504398,0.2,0.6342032849788666,0.0001,0.2,-0.0075403283878852775,0.3570547462406015,-3.729570205946614,7545
0.626,20.434,106,-0.055,0.033,0.67,1511,0.692,24756224,4.422967910766602,0.050765626,3.1071062088012695,6.620537556437376,0.2,0.5974023938179016,0.0001,0.2,-0.013522569225369508,0.3616181930693069,-3.737245801258402,7550
0.647,21.124,107,-0.059,0.029,0.654,1512,0.685,24772608,4.088412284851074,0.028721595,1.1246135234832764,6.106965708732605,0.2,0.6287731826305389,0.0001,0.2,0.01777723664417863,0.2989346590909091,-3.8365733970295297,7555
0.651,20.458,108,-0.061,0.021,0.606,1513,0.646,24788992,4.982986927032471,0.042657457,1.6414821147918701,6.765092328468465,0.2,0.6112461686134338,0.0001,0.2,0.00701067014452741,0.30745341614906835,-3.80751501551326,7560
0.659,20.878,107,-0.059,0.026,0.643,1514,0.676,24805376,3.82473087310791,0.04874876,1.4005334377288818,6.278099481206741,0.2,0.6310058236122131,0.0001,0.2,0.01603634324414234,0.3163777372262774,-3.787971258163452,7565
0.632,19.504,104,-0.057,0.028,0.683,1515,0.712,24821760,5.085477828979492,0.04305258,1.7162127494812012,6.534642358026105,0.2,0.6168547570705414,0.0001,0.2,0.008539680185209134,0.32344685628742514,-3.784368801973537,7570
0.635,19.769,104,-0.055,0.025,0.627,1516,0.657,24838144,6.1018829345703125,0.06932522,1.356388807296753,6.275221163576299,0.2,0.6438640654087067,0.0001,0.2,0.017407495246240585,0.2917258522727273,-3.8153692556150034,7575
0.648,21.143,105,-0.054,0.027,0.647,1517,0.674,24854528,4.463371753692627,0.042536546,1.8596539497375488,6.225199148799833,0.2,0.6319608092308044,0.0001,0.2,0.00393492356457269,0.32622582872928174,-3.8392776626249705,7580
0.687,22.913,107,-0.054,0.028,0.666,1518,0.693,24870912,4.831707000732422,0.04867263,1.5708181858062744,6.53163271012649,0.2,0.6166428625583649,0.0001,0.2,0.011557711434422755,0.31270424836601307,-3.878490078682993,7585
0.626,20.77,106,-0.061,0.023,0.59,1519,0.629,24887296,3.630852222442627,0.049431417,1.4635164737701416,6.410535005422739,0.2,0.624160647392273,0.0001,0.2,0.01289348004359778,0.30375874125874125,-3.906418130114362,7590
0.65,20.829,106,-0.056,0.027,0.652,1520,0.68,24903680,5.515486717224121,0.07699733,1.332162618637085,6.130409081165607,0.2,0.6400383114814758,0.0001,0.2,0.019121782431522242,0.3021033653846154,-3.8851234674453736,7595
0.685,22.013,106,-0.057,0.03,0.671,1521,0.699,24920064,4.70602560043335,0.048885394,2.7446718215942383,6.623209463969599,0.2,0.6120155453681946,0.0001,0.2,-0.008339045401871874,0.3470564138576779,-3.9085000007786554,7600
0.656,21.204,106,-0.059,0.027,0.637,1522,0.669,24936448,3.113475799560547,0.04333783,2.0103540420532227,6.30563373172406,0.2,0.6198429465293884,0.0001,0.2,0.0026200815756834044,0.3296955541237113,-3.903907161398032,7605
0.69,22.525,104,-0.056,0.03,0.692,1523,0.718,24952832,4.609068870544434,0.04635747,2.9455089569091797,6.302975371479988,0.2,0.629738986492157,0.0001,0.2,-0.011589266524727767,0.3531358506944444,-3.909389247496923,7610
0.658,21.155,106,-0.06,0.023,0.635,1524,0.671,24969216,2.5468132495880127,0.049969237,2.692326307296753,6.129446071522836,0.2,0.6422833204269409,0.0001,0.2,-0.007591421029864604,0.33534112595419846,-3.912051812383055,7615
0.629,20.515,105,-0.053,0.028,0.649,1525,0.674,24985600,7.111431121826172,0.04797174,2.758521795272827,6.527025658692887,0.2,0.6132983267307281,0.0001,0.2,-0.00776023594245537,0.3316522854477612,-3.9370907278203253,7620
0.622,19.382,105,-0.064,0.026,0.616,1526,0.654,25001984,6.202085494995117,0.024418682,0.8511471748352051,6.603198137628027,0.2,0.5972694754600525,0.0001,0.2,0.014397855124335331,0.26120105421686746,-3.9361066933137825,7625
0.649,21.199,108,-0.051,0.029,0.68,1527,0.701,25018368,4.219780921936035,0.03982188,2.30046010017395,6.693197425987039,0.2,0.6006401181221008,0.0001,0.2,0.0012568616345691095,0.32899693080357145,-3.966054822717394,7630
0.642,21.002,106,-0.059,0.026,0.648,1528,0.681,25034752,7.348055839538574,0.0265083,0.4620091915130615,6.508757199181451,0.2,0.6061520278453827,0.0001,0.2,0.017093422315600845,0.2345486111111111,-4.034152550167508,7635
0.646,21.412,107,-0.056,0.025,0.63,1529,0.661,25051136,4.274549961090088,0.021059921,0.6209871768951416,6.4794476384022195,0.2,0.6165481209754944,0.0001,0.2,0.013937830421157548,0.22156762295081966,-3.968243165094344,7640
0.63,21.225,105,-0.06,0.026,0.624,1530,0.657,25067520,4.638917446136475,0.05915969,2.6679749488830566,6.356378126144409,0.2,0.6166077852249146,0.0001,0.2,-0.008102489556544102,0.3336838942307692,-3.950929702245272,7645
0.636,20.924,105,-0.055,0.028,0.676,1531,0.703,25083904,5.669227123260498,0.04593689,2.0928537845611572,6.461505912207618,0.2,0.6174408197402954,0.0001,0.2,2.1655300604592405e-05,0.343442118226601,-3.945355997884215,7650
0.664,22.157,105,-0.055,0.027,0.651,1532,0.679,25100288,5.379587650299072,0.04276185,1.8590686321258545,6.2666269160889,0.2,0.6235568523406982,0.0001,0.2,0.0035100956703280357,0.32250171703296704,-3.972001491012154,7655
0.644,21.881,106,-0.056,0.03,0.677,1533,0.703,25116672,4.75398063659668,0.041920185,2.1749558448791504,5.977937992150185,0.2,0.6465490460395813,0.0001,0.2,0.0025339357585809526,0.32116409952606634,-3.9664708471976184,7660
0.652,21.307,105,-0.057,0.026,0.65,1534,0.681,25133056,3.374695301055908,0.045566425,1.538818597793579,6.133923889795939,0.2,0.6354873776435852,0.0001,0.2,0.012890523268530766,0.3020833333333333,-3.9630906550089517,7665
0.653,22.128,106,-0.056,0.026,0.635,1535,0.665,25149440,4.086026191711426,0.0461172,1.6330177783966064,6.561878351295519,0.2,0.6060324609279633,0.0001,0.2,0.009589521507234694,0.31726611635220126,-3.9329238162850433,7670
0.655,21.758,105,-0.052,0.029,0.671,1536,0.694,25165824,3.696657419204712,0.05074825,1.3541479110717773,6.455370957201177,0.2,0.6133071184158325,0.0001,0.2,0.017243004636839032,0.2787050189393939,-3.9192925041372124,7675
0.635,21.178,105,-0.051,0.026,0.657,1537,0.682,25182208,7.249842643737793,0.027399085,1.1055097579956055,6.11904615605319,0.2,0.6373525559902191,0.0001,0.2,0.017669958588494745,0.29173900462962965,-3.975625819630093,7680
0.622,20.392,106,-0.059,0.025,0.633,1538,0.666,25198592,5.593763828277588,0.04367465,1.9639008045196533,6.513139999349704,0.2,0.6074822843074799,0.0001,0.2,0.0030591624998609433,0.33090641361256545,-4.0186640866763925,7685
0.675,21.663,106,-0.047,0.03,0.713,1539,0.73,25214976,4.601640224456787,0.046408996,1.4698858261108398,6.309441669119729,0.2,0.6158926784992218,0.0001,0.2,0.013249859569542524,0.3045789930555556,-4.032916184928682,7690
0.646,20.675,107,-0.058,0.027,0.658,1540,0.689,25231360,5.119901180267334,0.04670087,1.8668222427368164,6.152786672770322,0.2,0.6376471519470215,0.0001,0.2,0.003779441038924423,0.3352506868131868,-3.993328399710603,7695
0.65,22.092,107,-0.058,0.026,0.632,1541,0.664,25247744,4.059593677520752,0.056263495,1.3723247051239014,6.415477074793915,0.2,0.6213502585887909,0.0001,0.2,0.016617294004770803,0.3162313432835821,-4.067845207541736,7700
0.662,21.32,108,-0.054,0.025,0.622,1542,0.651,25264128,2.353689193725586,0.040145546,1.7906994819641113,6.130045951097861,0.2,0.6247101724147797,0.0001,0.2,0.007915268207889521,0.32893318965517243,-4.055249263500345,7705
0.648,21.601,106,-0.056,0.028,0.641,1543,0.669,25280512,4.095027923583984,0.050225258,2.905409574508667,5.962565502935079,0.2,0.6429925262928009,0.0001,0.2,-0.011101345750486788,0.33748343639575973,-4.017752772085237,7710
0.643,21.404,107,-0.056,0.029,0.644,1544,0.672,25296896,4.872663497924805,0.02643336,1.0244331359863281,6.821693787574768,0.2,0.5944054424762726,0.0001,0.2,0.015062265996821225,0.277421875,-3.9938408946990966,7715
0.659,21.905,108,-0.059,0.028,0.671,1545,0.701,25313280,4.960114002227783,0.052302,1.4929122924804688,6.527224114496414,0.2,0.6045123636722565,0.0001,0.2,0.013281825834196317,0.3050085616438356,-4.066448177376839,7720
0.644,20.507,108,-0.058,0.027,0.638,1546,0.669,25329664,4.067538261413574,0.04270171,2.5637292861938477,6.0154803981781,0.2,0.63185915350914,0.0001,0.2,-0.00751553513109684,0.3366875,-4.048440721511841,7725
0.643,21.383,105,-0.055,0.028,0.684,1547,0.711,25346048,3.7541661262512207,0.04101734,1.4311728477478027,6.4994869729597795,0.2,0.6151041388511658,0.0001,0.2,0.014215651450665306,0.2935026978417266,-3.9849852006212414,7730
0.65,21.441,107,-0.052,0.031,0.697,1548,0.718,25362432,5.035085201263428,0.04245815,2.599928379058838,6.113380523901137,0.2,0.62472003698349,0.0001,0.2,-0.0067733474563629855,0.33410838293650796,-4.030286470102886,7735
0.613,19.339,107,-0.064,0.025,0.611,1549,0.65,25378816,3.9144303798675537,0.07981368,3.9613840579986572,6.572266604683616,0.2,0.6038065552711487,0.0001,0.2,-0.02193265184518192,0.36181006493506496,-3.982906413387943,7740
0.608,20.043,107,-0.058,0.023,0.605,1550,0.64,25395200,4.704154014587402,0.08009613,3.9701571464538574,6.617797908535251,0.2,0.6080977618694305,0.0001,0.2,-0.023870596088856073,0.3702516233766234,-3.999558124913798,7745
0.67,21.954,107,-0.056,0.024,0.637,1551,0.669,25411584,5.781406879425049,0.04730317,2.9026622772216797,6.506374640515331,0.2,0.6067962348461151,0.0001,0.2,-0.010517660452730875,0.33828401060070673,-4.055849996977897,7750
0.651,21.73,106,-0.055,0.025,0.649,1552,0.68,25427968,3.8457818031311035,0.04541163,3.7262587547302246,6.08946792109982,0.2,0.6279326975345612,0.0001,0.2,-0.020293351403529662,0.35111177884615385,-4.062806408483904,7755
0.667,21.864,107,-0.045,0.03,0.69,1553,0.705,25444352,4.855390548706055,0.044231135,2.299981117248535,6.408105723063151,0.2,0.6113865673542023,0.0001,0.2,-0.0039012951755689252,0.3411111111111111,-4.036362411710951,7760
0.638,20.622,105,-0.046,0.031,0.694,1554,0.709,25460736,5.032844066619873,0.060603764,1.389638900756836,6.593060398101807,0.2,0.5985403954982758,0.0001,0.2,0.01586311433326315,0.29704861111111114,-4.05296076492027,7765
0.63,20.526,104,-0.063,0.026,0.626,1555,0.663,25477120,3.9735782146453857,0.029398402,1.066603183746338,6.085570594439139,0.2,0.626285970211029,0.0001,0.2,0.015885316444417603,0.29334435096153844,-4.045508040831639,7770
0.639,19.985,105,-0.062,0.025,0.641,1556,0.678,25493504,6.2473297119140625,0.10307336,1.3342945575714111,6.644182530484458,0.2,0.6002696752548218,0.0001,0.2,0.01694982597070147,0.2792514534883721,-4.018351602923962,7775
0.633,20.781,107,-0.062,0.027,0.631,1557,0.667,25509888,4.483376979827881,0.04061837,2.4943556785583496,6.385707729637868,0.2,0.6216749846935272,0.0001,0.2,-0.004562769746292888,0.3228845164609053,-3.9857292518694214,7780
0.651,21.68,106,-0.058,0.026,0.648,1558,0.68,25526272,3.879237651824951,0.051919,2.7716808319091797,6.680339379097099,0.2,0.6024464666843414,0.0001,0.2,-0.009739926898045771,0.33366371268656714,-3.9990297716055343,7785
0.636,20.596,106,-0.051,0.026,0.672,1559,0.697,25542656,4.070519924163818,0.045164697,2.8837532997131348,6.114292973764372,0.2,0.6206145882606506,0.0001,0.2,-0.010994053797881933,0.33610313604240283,-4.030358024705004,7790
0.645,20.132,107,-0.058,0.028,0.655,1560,0.685,25559040,3.6555566787719727,0.045141805,3.4116506576538086,6.51360217229024,0.2,0.6016671359539032,0.0001,0.2,-0.016912074790366955,0.3367586336336336,-4.055691371092925,7795
0.643,19.816,104,-0.051,0.031,0.692,1561,0.712,25575424,6.051437854766846,0.026105892,1.0855481624603271,6.380980818612235,0.2,0.6201567053794861,0.0001,0.2,0.016884283996408893,0.28355654761904764,-4.0315615290687195,7800
0.651,21.487,103,-0.064,0.026,0.633,1562,0.672,25591808,4.501534461975098,0.04538672,1.3862807750701904,6.218978150685628,0.2,0.6334786117076874,0.0001,0.2,0.018390184116584284,0.29508101851851853,-4.085313724588465,7805
0.638,20.519,104,-0.054,0.029,0.679,1563,0.704,25608192,5.321340084075928,0.04272161,1.6297757625579834,6.475881441584173,0.2,0.6191560626029968,0.0001,0.2,0.0076772222535555846,0.3050805817610063,-4.078247367211108,7810
0.623,20.23,104,-0.062,0.024,0.615,1564,0.654,25624576,4.579037666320801,0.052852906,1.3819570541381836,6.275518442455091,0.2,0.6296497285366058,0.0001,0.2,0.014762436312840398,0.28900375939849626,-4.140160397479408,7815
0.676,22.069,106,-0.052,0.028,0.68,1565,0.704,25640960,4.624868392944336,0.044957597,2.2888481616973877,6.756115709185066,0.2,0.5971777439117432,0.0001,0.2,-0.0025831116885447983,0.3498458520179372,-4.162808741154692,7820
0.615,20.641,107,-0.059,0.025,0.63,1566,0.663,25657344,4.828070163726807,0.041772727,2.5544421672821045,5.911987282752991,0.2,0.6508353650569916,0.0001,0.2,-0.005071010885760188,0.3304375,-4.228059540748596,7825
0.644,20.61,106,-0.061,0.025,0.632,1567,0.667,25673728,5.923142433166504,0.046345927,1.6301372051239014,6.418154094204213,0.2,0.6157899796962738,0.0001,0.2,0.009867188860457274,0.3093062106918239,-4.196281559062454,7830
0.677,22.046,105,-0.067,0.024,0.628,1568,0.671,25690112,6.4227614402771,0.04891476,1.5690844058990479,6.322381727056565,0.2,0.6305148303508759,0.0001,0.2,0.011077952364252673,0.3058108660130719,-4.161881742913739,7835
0.682,22.25,105,-0.058,0.029,0.671,1569,0.7,25706496,5.774849891662598,0.043514527,1.8396949768066406,6.14596557352278,0.2,0.6339702010154724,0.0001,0.2,0.002864108382103344,0.3157986111111111,-4.210161595874363,7840
0.634,20.262,104,-0.06,0.022,0.62,1570,0.658,25722880,3.6000542640686035,0.048189867,2.8271584510803223,6.1902414784915205,0.2,0.6344750821590424,0.0001,0.2,-0.009659357466802432,0.33188971920289856,-4.1952054630155144,7845
0.64,20.759,104,-0.056,0.025,0.642,1571,0.674,25739264,6.354714870452881,0.017627018,0.4308009147644043,6.612339513642447,0.2,0.6146687269210815,0.0001,0.2,0.00794953562407976,0.19289434523809523,-4.185836774962289,7850
0.625,20.054,105,-0.06,0.025,0.638,1572,0.674,25755648,5.708922863006592,0.022598373,0.8021302223205566,6.300813580170656,0.2,0.6236851513385773,0.0001,0.2,0.015149127381543318,0.2366786858974359,-4.164471666018168,7855
0.641,20.356,105,-0.053,0.025,0.652,1573,0.68,25772032,3.31752872467041,0.065697655,1.34977126121521,6.57494660579797,0.2,0.6053472757339478,0.0001,0.2,0.018837676806883377,0.28929924242424243,-4.185945241740256,7860
0.671,22.716,105,-0.039,0.034,0.718,1574,0.723,25788416,2.576554775238037,0.050103154,2.721127986907959,6.101466334540889,0.2,0.6385445296764374,0.0001,0.2,-0.006414446726722537,0.341686320754717,-4.187201906600088,7865
0.622,20.099,107,-0.055,0.028,0.68,1575,0.707,25804800,5.601981163024902,0.038930353,2.0854547023773193,5.8509730731739715,0.2,0.6501101851463318,0.0001,0.2,-0.00031740115225022917,0.31472120098039214,-4.228294967436323,7870
0.642,20.651,107,-0.059,0.023,0.639,1576,0.675,25821184,5.342071533203125,0.04630013,2.1399190425872803,7.015572163217885,0.2,0.5872074365615845,0.0001,0.2,0.0016337907850598368,0.3255208333333333,-4.170983942234574,7875
0.631,20.851,106,-0.053,0.025,0.618,1577,0.646,25837568,3.874373197555542,0.04735406,3.2075612545013428,6.023864468827415,0.2,0.64278644323349,0.0001,0.2,-0.013764124109258001,0.34721944888178913,-4.190823601457638,7880
0.652,21.345,105,-0.06,0.028,0.637,1578,0.67,25853952,3.4543001651763916,0.042054743,1.7479863166809082,6.482752042658189,0.2,0.6117964386940002,0.0001,0.2,0.006161699794671115,0.3127297794117647,-4.234708585458644,7885
0.676,21.286,104,-0.056,0.03,0.691,1579,0.716,25870336,5.805578708648682,0.026137127,1.309708833694458,6.5663092490285635,0.2,0.6154025793075562,0.0001,0.2,0.018495074094971642,0.28759765625,-4.1945661175996065,7890
0.645,21.301,107,-0.058,0.027,0.659,1580,0.69,25886720,5.817254543304443,0.062583655,1.3476855754852295,6.344799742443871,0.2,0.632938951253891,0.0001,0.2,0.019831861120485166,0.28709446564885494,-4.180888610941763,7895
0.669,21.996,104,-0.051,0.028,0.673,1581,0.696,25903104,6.213412761688232,0.017647829,0.20232367515563965,6.610380482673645,0.2,0.631904810667038,0.0001,0.2,0.007958971406333148,0.1484375,-4.217839407920837,7900
0.657,20.846,105,-0.056,0.028,0.66,1582,0.688,25919488,4.398683547973633,0.053783793,1.3559808731079102,6.270934508957025,0.2,0.6306461989879608,0.0001,0.2,0.01421743506949594,0.2958015267175573,-4.243286604189691,7905
0.641,19.714,105,-0.065,0.024,0.611,1583,0.652,25935872,4.840733051300049,0.037472077,2.077693462371826,6.454819504577334,0.2,0.6323931813240051,0.0001,0.2,-0.002771360785838696,0.30882580445544555,-4.239787791034963,7910
0.639,20.6,105,-0.053,0.029,0.669,1584,0.693,25952256,3.641704559326172,0.052851588,4.190842390060425,6.368645337282443,0.2,0.6304783225059509,0.0001,0.2,-0.02316265164728404,0.3620749080882353,-4.186511333666596,7915
0.631,20.338,105,-0.055,0.027,0.644,1585,0.671,25968640,4.339437007904053,0.05038882,2.803104877471924,6.24220612971452,0.2,0.634770929813385,0.0001,0.2,-0.008771028473334264,0.34728558394160586,-4.193909123866227,7920
0.623,19.909,107,-0.057,0.024,0.609,1586,0.642,25985024,3.5136072635650635,0.058864504,1.3697175979614258,6.485335063217278,0.2,0.6203985810279846,0.0001,0.2,0.0172519333996719,0.2903547932330827,-4.2044391883047005,7925
0.622,19.483,107,-0.064,0.025,0.614,1587,0.653,26001408,6.380742073059082,0.028674422,1.2181177139282227,6.509607870037816,0.2,0.621727854013443,0.0001,0.2,0.018504357114121194,0.29772846638655465,-4.179292799044056,7930
0.643,20.491,104,-0.061,0.023,0.592,1588,0.63,26017792,4.680641174316406,0.043859486,1.8526511192321777,6.786487609810299,0.2,0.5983456075191498,0.0001,0.2,0.0031488090546594725,0.32217881944444443,-4.1702419201533,7935
0.687,21.05,105,-0.065,0.025,0.654,1589,0.694,26034176,5.577920913696289,0.068047315,1.3547565937042236,6.1011751890182495,0.2,0.641595333814621,0.0001,0.2,0.01906208188103681,0.29847301136363635,-4.247719900174574,7940
0.643,20.23,105,-0.055,0.028,0.675,1590,0.702,26050560,3.072671413421631,0.05039147,1.47672438621521,6.090862072176403,0.2,0.6515147387981415,0.0001,0.2,0.015060301197485792,0.3083224826388889,-4.208237225810687,7945
0.656,21.339,104,-0.055,0.028,0.648,1591,0.675,26066944,3.2655014991760254,0.051519062,2.8632452487945557,6.09163151553699,0.2,0.6430664360523224,0.0001,0.2,-0.01022548836023946,0.34274553571428573,-4.221219123261315,7950
0.627,19.224,104,-0.058,0.027,0.632,1592,0.662,26083328,5.010552406311035,0.041191325,2.376673460006714,6.589049170027564,0.2,0.6143937706947327,0.0001,0.2,-0.0019741314322207913,0.3257237554112554,-4.232247150305546,7955
0.667,20.837,108,-0.057,0.028,0.648,1593,0.677,26099712,4.708785533905029,0.04432764,1.8969604969024658,6.9041398087063355,0.2,0.6054115295410156,0.0001,0.2,0.004044226353132241,0.30574324324324326,-4.222607258203867,7960
0.637,20.756,107,-0.063,0.028,0.665,1594,0.7,26116096,7.919198513031006,0.040796876,2.3694589138031006,6.097591301490521,0.2,0.6491932272911072,0.0001,0.2,-0.0037491515696305654,0.3302801724137931,-4.205536087011469,7965
0.681,22.935,106,-0.053,0.028,0.65,1595,0.676,26132480,3.688988447189331,0.043595873,2.108492136001587,6.799483401600908,0.2,0.6117387413978577,0.0001,0.2,-0.0005971814891914042,0.3198170731707317,-4.243225714055503,7970
0.617,19.379,108,-0.056,0.027,0.629,1596,0.658,26148864,4.2109856605529785,0.049079575,1.745380163192749,6.252774424806854,0.2,0.6264895796775818,0.0001,0.2,0.00662990747647878,0.3244730029585799,-4.274755429939406,7975
0.659,21.451,110,-0.053,0.027,0.618,1597,0.644,26165248,4.203118324279785,0.052635834,3.0496022701263428,6.711220156062733,0.2,0.6077579259872437,0.0001,0.2,-0.012108592376087851,0.3444602272727273,-4.271695075211702,7980
0.635,20.363,111,-0.063,0.025,0.617,1598,0.656,26181632,3.634523391723633,0.04900775,3.147350311279297,6.287516803617198,0.2,0.6388722956180573,0.0001,0.2,-0.017013890386622776,0.33848228827361565,-4.315811738129159,7985
0.649,20.807,110,-0.056,0.027,0.641,1599,0.669,26198016,5.484528064727783,0.05405648,2.8591248989105225,6.468678175551551,0.2,0.6250398457050323,0.0001,0.2,-0.008793684261451875,0.3527901785714286,-4.301393120629447,7990
0.627,19.547,109,-0.062,0.028,0.652,1600,0.686,26214400,4.051514148712158,0.049470622,1.6695492267608643,6.602153172522235,0.2,0.6129659116268158,0.0001,0.2,0.009001492396956938,0.31158934049079756,-4.323745549090801,7995
0.657,20.544,108,-0.061,0.025,0.614,1601,0.649,26230784,7.288642883300781,0.042798236,2.053713321685791,6.72945669054985,0.2,0.6166291832923889,0.0001,0.2,-0.0008047221647575497,0.3185546875,-4.279494059085846,8000
0.658,20.568,109,-0.068,0.023,0.586,1602,0.632,26247168,5.584132194519043,0.048680443,2.8416311740875244,6.66606356348802,0.2,0.6024860739707947,0.0001,0.2,-0.008999108614245369,0.3338786101083033,-4.312980944499212,8005
0.643,19.606,110,-0.065,0.026,0.634,1603,0.673,26263552,4.7248992919921875,0.040530108,1.6252472400665283,6.943422607228726,0.2,0.5948440730571747,0.0001,0.2,0.008663425664122723,0.294501582278481,-4.290278564525556,8010
0.669,20.205,110,-0.054,0.03,0.683,1604,0.707,26279936,4.2732086181640625,0.048720434,1.3700449466705322,6.456330815357949,0.2,0.6273497343063354,0.0001,0.2,0.016928802529322124,0.28812966417910446,-4.274566947524227,8015
0.629,19.676,112,-0.059,0.028,0.664,1605,0.694,26296320,5.924311637878418,0.064556144,2.716076612472534,6.52123402280046,0.2,0.6279138028621674,0.0001,0.2,-0.006120736933819695,0.3354028041825095,-4.2695957635292086,8020
0.621,19.888,113,-0.064,0.023,0.599,1606,0.639,26312704,4.620303153991699,0.05187927,1.3602359294891357,6.717488832043526,0.2,0.6043667197227478,0.0001,0.2,0.01615192255887546,0.2948190789473684,-4.3027230850736,8025
0.638,20.857,113,-0.053,0.028,0.662,1607,0.687,26329088,7.221045017242432,0.028979085,0.9645252227783203,6.599794636381433,0.2,0.6003082692623138,0.0001,0.2,0.01776910298801166,0.28091755319148937,-4.259020191557864,8030
0.639,19.622,113,-0.061,0.023,0.625,1608,0.663,26345472,4.275130748748779,0.05075332,2.768681526184082,5.8582238568200005,0.2,0.6499086022377014,0.0001,0.2,-0.008235435643129878,0.3467013888888889,-4.366254984890973,8035
0.657,20.519,114,-0.055,0.03,0.677,1609,0.701,26361856,6.347692966461182,0.022885786,0.9128227233886719,6.788156445106764,0.2,0.6174322068691254,0.0001,0.2,0.01654574398495508,0.2503511235955056,-4.370225686705514,8040
0.646,20.193,113,-0.057,0.031,0.686,1610,0.713,26378240,4.2691874504089355,0.046271496,3.351602554321289,6.192143553953905,0.2,0.6374741196632385,0.0001,0.2,-0.014874593768841945,0.3445673076923077,-4.335049979870136,8045
0.617,19.145,114,-0.059,0.025,0.626,1611,0.66,26394624,6.664907455444336,0.02635352,1.310117244720459,6.698537044227123,0.2,0.6079095900058746,0.0001,0.2,0.02027806879777927,0.27239990234375,-4.3308338560163975,8050
0.616,19.65,113,-0.057,0.024,0.61,1612,0.643,26411008,6.552796363830566,0.049176667,1.3613839149475098,6.398922714320096,0.2,0.6291334927082062,0.0001,0.2,0.014957716843734184,0.28278882575757575,-4.326037182952419,8055
0.637,20.603,113,-0.06,0.025,0.648,1613,0.682,26427392,6.12424373626709,0.025834955,1.1670637130737305,6.857384420277779,0.2,0.6063765585422516,0.0001,0.2,0.015651058748756583,0.26329495614035087,-4.334850085409064,8060
0.65,21.144,114,-0.059,0.026,0.649,1614,0.682,26443776,3.9242775440216064,0.051847957,2.713655948638916,6.527690239024885,0.2,0.6035574674606323,0.0001,0.2,-0.007223126975904134,0.33357007575757575,-4.37987095117569,8065
0.61,19.36,114,-0.063,0.021,0.576,1615,0.618,26460160,4.243476867675781,0.0471574,1.598034381866455,6.197396217248379,0.2,0.6303574740886688,0.0001,0.2,0.010604526969986275,0.29637419871794873,-4.367043065719115,8070
0.66,20.391,113,-0.057,0.029,0.667,1616,0.695,26476544,4.805964946746826,0.018064471,0.3980410099029541,6.518821141658685,0.2,0.6147400438785553,0.0001,0.2,0.007766642082387056,0.20392628205128205,-4.33477548452524,8075
