rollout/rew_collision,time/iterations,time/fps,rollout/episode_length,time/total_timesteps,rollout/rew_surface_coverage_2d,rollout/episode_reward,rollout/total_reward,rollout/rew_termination,train/clip_range,train/clip_fraction,train/value_loss,train/n_updates,train/approx_kl,train/explained_variance,train/learning_rate,train/clip_range_vf,time/training,train/policy_gradient_loss,train/loss,train/entropy_loss
-0.042,1462,109,23.876,23953408,0.736,0.702,0.726,0.032,0.2,0.30346513605442177,6.258337766945767,7305,0.052461352,0.6499147713184357,0.0001,0.2,1.5308568477630615,0.013618788257443986,7.540124416351318,-3.830262834523
-0.054,1463,112,20.683,23969792,0.675,0.641,0.648,0.027,0.2,0.3050073099415205,6.428890706502903,7310,0.041663192,0.6275337040424347,0.0001,0.2,1.7801530361175537,0.008509004676485793,4.8509979248046875,-3.846967103188498
-0.034,1464,115,23.943,23986176,0.764,0.731,0.767,0.037,0.2,0.3410500919117647,6.770876905497382,7315,0.05232875,0.6170430779457092,0.0001,0.2,2.840348482131958,-0.008325689896831618,5.297511100769043,-3.794287685085745
-0.053,1465,109,22.545,24002560,0.703,0.696,0.681,0.031,0.2,0.28591327519379844,6.352561370346898,7320,0.07612149,0.6418181955814362,0.0001,0.2,1.3373308181762695,0.017100205558330514,5.118740558624268,-3.779927372008331
-0.042,1466,109,23.401,24018944,0.729,0.693,0.72,0.033,0.2,0.29859375,6.803818782170613,7325,0.043443367,0.6133232414722443,0.0001,0.2,1.5571784973144531,0.009450463711594541,8.00741195678711,-3.7244025754928587
-0.051,1467,107,24.077,24035328,0.712,0.733,0.691,0.031,0.2,0.3001453488372093,6.331875911978788,7330,0.08322752,0.6392940282821655,0.0001,0.2,1.3371729850769043,0.016941575687234253,5.002991199493408,-3.7932188067325328
-0.041,1468,109,23.406,24051712,0.75,0.735,0.745,0.036,0.2,0.37654721882640585,6.4646436643483876,7335,0.053489495,0.636987566947937,0.0001,0.2,4.244636535644531,-0.02310018028271519,3.589005470275879,-3.8424248887740604
-0.05,1469,109,23.198,24068096,0.705,0.715,0.687,0.032,0.2,0.2923599837662338,6.40991870459024,7340,0.040366795,0.6440646350383759,0.0001,0.2,1.615053415298462,0.01154832730021376,5.376866817474365,-3.8477365010744564
-0.049,1470,112,22.033,24084480,0.714,0.699,0.699,0.034,0.2,0.34269266917293234,6.174304539995982,7345,0.05850338,0.6548051834106445,0.0001,0.2,2.7961950302124023,-0.007491950794732324,4.064032077789307,-3.884313230227707
-0.052,1471,108,23.544,24100864,0.721,0.726,0.702,0.034,0.2,0.33990431201550386,6.447457227596017,7350,0.07182668,0.6417864859104156,0.0001,0.2,2.6634299755096436,-0.005645629809086406,4.820394992828369,-3.857256065967471
-0.055,1472,107,23.346,24117248,0.734,0.731,0.71,0.031,0.2,0.32863977713178294,6.399864601534467,7355,0.056864563,0.6375439763069153,0.0001,0.2,2.6662137508392334,-0.006965453299700983,4.189538955688477,-3.874601410340893
-0.052,1473,108,20.699,24133632,0.721,0.665,0.701,0.032,0.2,0.3521282327586207,6.024898558649523,7360,0.050771113,0.6562503278255463,0.0001,0.2,3.002532482147217,-0.00982811167707731,3.7848105430603027,-3.817810891414511
-0.052,1474,110,21.279,24150016,0.657,0.66,0.628,0.024,0.2,0.33857954545454544,7.028031272021207,7365,0.056126107,0.6080699265003204,0.0001,0.2,2.8682861328125,-0.00653095970268954,6.406749725341797,-3.8351765563271263
-0.047,1475,108,22.375,24166400,0.728,0.694,0.715,0.034,0.2,0.29047227443609025,6.954839747651179,7370,0.06278664,0.6046657562255859,0.0001,0.2,1.3839738368988037,0.01684330482231943,6.498447418212891,-3.8312264689825533
-0.053,1476,109,21.78,24182784,0.701,0.701,0.678,0.03,0.2,0.31062104430379744,6.071437351311309,7375,0.051354755,0.6504605412483215,0.0001,0.2,1.6612820625305176,0.00769296009093523,3.391197681427002,-3.828487287593793
-0.047,1477,107,22.496,24199168,0.729,0.717,0.714,0.032,0.2,0.33537735849056605,6.557553672790528,7380,0.046660762,0.6280225813388824,0.0001,0.2,2.757704257965088,-0.006969003739573483,2.736837387084961,-3.79132545399216
-0.044,1478,106,22.152,24215552,0.727,0.704,0.717,0.034,0.2,0.32923119469026546,6.708991989625239,7385,0.04023137,0.6204816699028015,0.0001,0.2,2.3507239818573,-0.0038280834163646254,4.990548133850098,-3.7966229219352248
-0.055,1479,108,20.723,24231936,0.703,0.663,0.677,0.029,0.2,0.31475268404907975,6.649958098592934,7390,0.04259991,0.6257302165031433,0.0001,0.2,1.696115255355835,0.008466086041845062,4.964288234710693,-3.7923599532776815
-0.054,1480,107,21.681,24248320,0.698,0.669,0.673,0.03,0.2,0.31386060393258425,6.956026862176617,7395,0.044319354,0.599859207868576,0.0001,0.2,1.8590507507324219,0.006353606328661187,4.2822041511535645,-3.7842850055587425
-0.055,1481,107,21.436,24264704,0.69,0.678,0.663,0.029,0.2,0.34390219155844154,6.4023912835430785,7400,0.044954374,0.6314848363399506,0.0001,0.2,1.5961413383483887,0.011705346798596831,5.55673360824585,-3.815638751178593
-0.038,1482,113,23.028,24281088,0.746,0.728,0.744,0.035,0.2,0.3403510551948052,6.632709108389817,7405,0.047394868,0.637046217918396,0.0001,0.2,3.2223074436187744,-0.011951584163327495,3.7674942016601562,-3.8015151890841397
-0.04,1483,111,23.919,24297472,0.714,0.713,0.704,0.03,0.2,0.30010330578512395,6.163905476735643,7410,0.029643249,0.658126950263977,0.0001,0.2,1.2743487358093262,0.018623169449981578,7.247742652893066,-3.8289580286041764
-0.054,1484,110,22.238,24313856,0.723,0.709,0.699,0.03,0.2,0.2655222039473684,6.608471108110328,7415,0.024395939,0.6284303069114685,0.0001,0.2,0.7869524955749512,0.014801406522134417,5.636214733123779,-3.767370271055322
-0.056,1485,108,21.148,24330240,0.715,0.663,0.691,0.032,0.2,0.3163121234939759,6.102038122085204,7420,0.038225252,0.6539704501628876,0.0001,0.2,1.7241489887237549,0.006076168605541608,3.4855289459228516,-3.8439271536218116
-0.05,1486,113,23.257,24346624,0.717,0.708,0.698,0.03,0.2,0.3261793582375479,6.6600660090245505,7425,0.056907393,0.6261371374130249,0.0001,0.2,2.7106759548187256,-0.007311568056657853,3.613740921020508,-3.882738236723275
-0.043,1487,114,23.111,24363008,0.711,0.702,0.702,0.034,0.2,0.3228068524096386,5.953375957098352,7430,0.04182574,0.6658557653427124,0.0001,0.2,1.7229559421539307,0.006229579619816448,2.5467774868011475,-3.885288692382445
-0.048,1488,116,22.649,24379392,0.725,0.713,0.71,0.033,0.2,0.3072443181818182,6.442692369403261,7435,0.04232234,0.636962354183197,0.0001,0.2,1.6996266841888428,0.007620093390119798,3.5614335536956787,-3.924965505888968
-0.054,1489,116,21.966,24395776,0.697,0.697,0.673,0.03,0.2,0.333984375,6.339380123857724,7440,0.041545227,0.6533803343772888,0.0001,0.2,2.453428030014038,-0.001604281430985084,5.3257927894592285,-3.865759648508945
-0.053,1490,113,21.83,24412160,0.671,0.674,0.646,0.029,0.2,0.3154296875,6.4776710692574,7445,0.054924324,0.6308808326721191,0.0001,0.2,1.406198501586914,0.01603400965412969,2.641981363296509,-3.9122530625146976
-0.051,1491,111,22.078,24428544,0.704,0.684,0.685,0.032,0.2,0.35350550518134716,6.45700275403848,7450,0.06492862,0.6331670582294464,0.0001,0.2,3.979417562484741,-0.02227607335523736,5.451066017150879,-3.8609930808062383
-0.054,1492,110,21.239,24444928,0.711,0.683,0.689,0.032,0.2,0.33875704887218044,6.376092617673085,7455,0.04982374,0.636963963508606,0.0001,0.2,2.758040428161621,-0.009132377882102938,4.2181596755981445,-3.836942093712943
-0.057,1493,115,22.483,24461312,0.684,0.698,0.656,0.029,0.2,0.3089304956896552,6.787273950617889,7460,0.040360656,0.617729127407074,0.0001,0.2,2.4056410789489746,-0.002657793797472299,4.296882629394531,-3.8605004600409805
-0.047,1494,110,23.886,24477696,0.759,0.741,0.747,0.035,0.2,0.34041400547445255,7.042578799881205,7465,0.055828206,0.6067350506782532,0.0001,0.2,2.8339896202087402,-0.008653350932401245,5.377727031707764,-3.8489927462417715
-0.05,1495,110,21.396,24494080,0.69,0.674,0.668,0.028,0.2,0.2911931818181818,6.145570664694815,7470,0.059829324,0.6497233808040619,0.0001,0.2,1.361652135848999,0.0183817096456716,5.754469871520996,-3.8497263915611035
-0.053,1496,115,22.136,24510464,0.699,0.687,0.677,0.031,0.2,0.2997510302197802,6.174291918565939,7475,0.04191902,0.6494497656822205,0.0001,0.2,1.8693921566009521,0.004083877659638177,3.9638569355010986,-3.8523204496928622
-0.048,1497,114,20.803,24526848,0.71,0.688,0.692,0.03,0.2,0.31463434278350516,6.767202173311686,7480,0.04081275,0.6214966773986816,0.0001,0.2,2.009664535522461,0.0012180495133489063,6.627131938934326,-3.8267238471925875
-0.045,1498,114,22.754,24543232,0.719,0.725,0.707,0.033,0.2,0.3233656609195402,6.232648748090898,7485,0.056360494,0.6516364216804504,0.0001,0.2,2.7101786136627197,-0.006255845403676974,4.4871649742126465,-3.844735366631285
-0.05,1499,112,21.407,24559616,0.691,0.704,0.671,0.03,0.2,0.34587813620071683,6.1279220931418905,7490,0.048343264,0.6616545617580414,0.0001,0.2,2.8895599842071533,-0.008431185909803943,3.045875072479248,-3.8240771319276545
-0.051,1500,114,22.249,24576000,0.693,0.699,0.673,0.031,0.2,0.2766676682692308,5.916521583612148,7495,0.026661672,0.6661693751811981,0.0001,0.2,1.077406406402588,0.014923229007623516,5.057334899902344,-3.802932769060135
-0.048,1501,117,22.737,24592384,0.691,0.685,0.673,0.03,0.2,0.3032496165644172,6.540021694510992,7500,0.043486703,0.6332793831825256,0.0001,0.2,1.7017779350280762,0.007099719598112297,4.48292875289917,-3.805840345979468
-0.052,1502,111,21.468,24608768,0.731,0.704,0.711,0.032,0.2,0.2508680555555556,6.4052325590157215,7505,0.02316912,0.6391939222812653,0.0001,0.2,0.8323545455932617,0.011914285739170916,5.223238468170166,-3.8182782155496104
-0.048,1503,114,21.201,24625152,0.737,0.697,0.724,0.035,0.2,0.3104296875,6.423051091432572,7510,0.039207444,0.6416379809379578,0.0001,0.2,2.0693860054016113,1.1914318893104792e-05,4.813206672668457,-3.7691956257820127
-0.051,1504,118,21.294,24641536,0.725,0.689,0.708,0.034,0.2,0.3278601694915254,6.180200793985593,7515,0.041221373,0.6551452875137329,0.0001,0.2,2.443436622619629,-0.003695411643139639,3.2499687671661377,-3.7589863164950224
-0.05,1505,114,22.381,24657920,0.721,0.711,0.703,0.032,0.2,0.32929238505747127,6.596258934430236,7520,0.061530698,0.6310679614543915,0.0001,0.2,2.696059226989746,-0.006359294492223254,5.0187554359436035,-3.7553333459686047
-0.044,1506,112,21.563,24674304,0.724,0.699,0.712,0.032,0.2,0.3084753787878788,6.578747749328613,7525,0.040329497,0.6389932930469513,0.0001,0.2,1.7125885486602783,0.006836398521607573,5.033846855163574,-3.7133363116871227
-0.052,1507,114,23.473,24690688,0.766,0.737,0.749,0.035,0.2,0.27283187984496127,6.817284674607506,7530,0.11037553,0.6161597967147827,0.0001,0.2,1.3389267921447754,0.01743880597975596,6.371632099151611,-3.752801032029381
-0.053,1508,120,21.072,24707072,0.718,0.693,0.697,0.032,0.2,0.30277777777777776,5.640234580304887,7535,0.03587638,0.6857474148273468,0.0001,0.2,1.8750998973846436,0.0024411479683799876,6.3383708000183105,-3.750426763958401
-0.052,1509,115,21.988,24723456,0.719,0.701,0.7,0.033,0.2,0.3446593915343915,6.765919735822728,7540,0.044332057,0.6229294240474701,0.0001,0.2,3.940096855163574,-0.020602012336470937,4.4630022048950195,-3.8176233087267195
-0.047,1510,116,22.692,24739840,0.731,0.726,0.717,0.033,0.2,0.313851529535865,6.110572733456576,7545,0.039680034,0.6539469659328461,0.0001,0.2,2.471033811569214,-0.003780243332784639,4.811186790466309,-3.8302612546124037
-0.061,1511,110,21.624,24756224,0.693,0.697,0.66,0.028,0.2,0.3471454326923077,6.092080997503721,7550,0.05978594,0.6588456928730011,0.0001,0.2,2.702798366546631,-0.00541003372054547,6.045922756195068,-3.809187017954313
-0.05,1512,112,23.728,24772608,0.736,0.719,0.721,0.034,0.2,0.29256628787878786,6.450632015864055,7555,0.045059074,0.6472334563732147,0.0001,0.2,1.7113158702850342,0.007259364660377755,5.019056797027588,-3.7438810781999066
-0.049,1513,116,21.676,24788992,0.697,0.675,0.68,0.033,0.2,0.3390984786184211,5.955570069582839,7560,0.048859973,0.671101301908493,0.0001,0.2,3.118774652481079,-0.013842738772693434,3.841686248779297,-3.8036750123689047
-0.055,1514,115,21.913,24805376,0.683,0.699,0.658,0.03,0.2,0.296609268707483,6.803081801148499,7565,0.043527186,0.6253145933151245,0.0001,0.2,1.5176587104797363,0.01498457460607193,4.665152549743652,-3.7895608126711684
-0.053,1515,111,20.915,24821760,0.71,0.697,0.688,0.03,0.2,0.302266081871345,6.504771498908774,7570,0.04547199,0.6447286307811737,0.0001,0.2,1.764573574066162,0.005904632326411574,3.348696708679199,-3.778461825777913
-0.06,1516,113,20.569,24838144,0.697,0.672,0.666,0.029,0.2,0.2906619094488189,6.63503020954883,7575,0.027454112,0.6374036371707916,0.0001,0.2,1.3114409446716309,0.018462855170854903,6.204057216644287,-3.7400671797474536
-0.059,1517,117,21.968,24854528,0.711,0.706,0.682,0.03,0.2,0.2543826219512195,6.9013595290300325,7580,0.024227882,0.6219799816608429,0.0001,0.2,0.8475613594055176,0.013948369021641045,5.24414587020874,-3.7419314413535885
-0.052,1518,115,22.009,24870912,0.706,0.708,0.686,0.032,0.2,0.3125576568265683,6.786259159390776,7585,0.056166638,0.6252494156360626,0.0001,0.2,2.8034167289733887,-0.007334100616910251,4.6344757080078125,-3.7267957956588575
-0.048,1519,115,22.732,24887296,0.725,0.716,0.711,0.034,0.2,0.223046875,6.032302280267079,7590,0.021072563,0.6537298262119293,0.0001,0.2,0.6219635009765625,0.013014645238096515,4.6697998046875,-3.732256627082825
-0.052,1520,118,22.641,24903680,0.729,0.724,0.709,0.032,0.2,0.29513221153846153,6.216047523571895,7595,0.06729087,0.6587332189083099,0.0001,0.2,1.3414080142974854,0.019982627191795752,5.622316837310791,-3.756002479333144
-0.045,1521,117,23.115,24920064,0.776,0.72,0.768,0.038,0.2,0.3002763605442177,6.343075337053156,7600,0.046103925,0.6505915820598602,0.0001,0.2,1.5242795944213867,0.01234874707095477,3.4112982749938965,-3.748161048305278
-0.042,1522,117,22.865,24936448,0.783,0.732,0.776,0.034,0.2,0.33673954372623577,6.1895022709560035,7605,0.055784184,0.6500731706619263,0.0001,0.2,2.7432665824890137,-0.0063408569029103894,5.46235466003418,-3.759581975610537
-0.044,1523,120,22.82,24952832,0.77,0.723,0.764,0.039,0.2,0.34182931893687707,5.856509653040737,7610,0.047395784,0.6799548268318176,0.0001,0.2,3.128952741622925,-0.010175286106876657,5.710577487945557,-3.8017947515379946
-0.044,1524,123,22.489,24969216,0.739,0.715,0.729,0.035,0.2,0.3107096354166667,6.144353550341394,7615,0.049904753,0.6618206799030304,0.0001,0.2,1.4957294464111328,0.013580471044406295,4.15673828125,-3.8196631504429712
-0.048,1525,126,22.752,24985600,0.72,0.703,0.705,0.033,0.2,0.2840144230769231,6.646095391420218,7620,0.0674524,0.6335941255092621,0.0001,0.2,1.3554117679595947,0.017431984877643678,4.6453046798706055,-3.777660314853375
-0.045,1526,124,22.416,25001984,0.751,0.733,0.737,0.031,0.2,0.3147977941176471,6.495858995353474,7625,0.039391004,0.6317861080169678,0.0001,0.2,2.116710901260376,0.0017704621993699203,3.140760660171509,-3.8425687785242117
-0.057,1527,123,22.252,25018368,0.712,0.697,0.686,0.031,0.2,0.3332435344827586,6.150214629807496,7630,0.042965207,0.666657567024231,0.0001,0.2,2.1204962730407715,0.0008160981780899862,4.174334526062012,-3.812362591034086
-0.053,1528,126,21.301,25034752,0.718,0.684,0.697,0.031,0.2,0.3331984561752988,6.20379514048299,7635,0.04092854,0.656516432762146,0.0001,0.2,2.6028544902801514,-0.0050683805934224,7.416225910186768,-3.8897817248842155
-0.061,1529,125,20.212,25051136,0.664,0.653,0.627,0.024,0.2,0.3208955223880597,6.692551176049816,7640,0.046803623,0.6333914399147034,0.0001,0.2,2.7918097972869873,-0.006898506749560361,4.638087749481201,-3.8567481014265943
-0.054,1530,126,20.395,25067520,0.734,0.686,0.713,0.032,0.2,0.3799523955773956,7.221794866519712,7645,0.052606367,0.6017937362194061,0.0001,0.2,4.249659776687622,-0.022756031073666468,5.593616962432861,-3.897739333661241
-0.043,1531,127,22.558,25083904,0.716,0.699,0.705,0.032,0.2,0.26711647727272725,6.671777384931391,7650,0.023977466,0.6347959339618683,0.0001,0.2,1.1401796340942383,0.01596078521741385,6.156491756439209,-3.840291719003157
-0.045,1532,127,22.229,25100288,0.75,0.729,0.74,0.036,0.2,0.28926674836601307,6.413949421028685,7655,0.043260545,0.6334981620311737,0.0001,0.2,1.5885090827941895,0.01095165516207226,3.844383478164673,-3.8857047869489083
-0.057,1533,120,21.308,25116672,0.707,0.692,0.681,0.03,0.2,0.36174490062761505,6.538230358307332,7660,0.04797484,0.6369374692440033,0.0001,0.2,5.001645565032959,-0.030950517958676965,3.6313490867614746,-3.8560480138746764
-0.053,1534,123,22.686,25133056,0.721,0.712,0.699,0.03,0.2,0.32305194805194803,6.668048329167552,7665,0.04287008,0.6391403079032898,0.0001,0.2,1.590407371520996,0.010811322562203005,4.5020751953125,-3.9009936955068016
-0.054,1535,124,22.864,25149440,0.685,0.725,0.66,0.029,0.2,0.32318826687116564,6.311703813587961,7670,0.042139847,0.6473744809627533,0.0001,0.2,1.7059051990509033,0.009462559801394954,3.9220023155212402,-3.9286526434260645
-0.047,1536,126,21.387,25165824,0.748,0.714,0.736,0.035,0.2,0.3402867268041237,6.191169878051863,7675,0.048029277,0.6499861776828766,0.0001,0.2,3.015706777572632,-0.01155552661200006,6.19157600402832,-3.91491734367056
-0.068,1537,126,20.208,25182208,0.646,0.664,0.603,0.025,0.2,0.32950367647058826,6.829900734564838,7680,0.050034128,0.6267673671245575,0.0001,0.2,2.8305065631866455,-0.009252016853732878,3.8062210083007812,-3.903240771854625
-0.051,1538,126,22.504,25198592,0.749,0.72,0.733,0.034,0.2,0.29744525547445255,7.053100491962294,7685,0.053215127,0.6082707941532135,0.0001,0.2,1.445678949356079,0.01624543727613496,5.697139263153076,-3.9220297058133315
-0.056,1539,120,21.71,25214976,0.697,0.683,0.67,0.029,0.2,0.34235395189003437,5.905842973604235,7690,0.051506113,0.6645486950874329,0.0001,0.2,3.0382299423217773,-0.010329859548878833,3.9837732315063477,-3.9739621939118375
-0.048,1540,123,21.859,25231360,0.712,0.702,0.695,0.032,0.2,0.34693066157760816,6.714508507997935,7695,0.05601218,0.6200709044933319,0.0001,0.2,4.09721827507019,-0.022391001890595934,3.6781811714172363,-3.949105101383976
-0.053,1541,124,22.237,25247744,0.723,0.707,0.701,0.031,0.2,0.2811288759689923,6.596599185189535,7700,0.11150871,0.6379360556602478,0.0001,0.2,1.3215408325195312,0.016069318030693735,5.548018932342529,-3.96074757649917
-0.054,1542,123,20.667,25264128,0.714,0.691,0.691,0.031,0.2,0.28368055555555555,6.07702027603432,7705,0.059590477,0.6637814044952393,0.0001,0.2,1.4072048664093018,0.01723312630697533,4.489760398864746,-3.943981817033556
-0.052,1543,124,21.089,25280512,0.708,0.681,0.687,0.03,0.2,0.33977424377224197,6.706845316598423,7710,0.04619725,0.6400946378707886,0.0001,0.2,2.9168083667755127,-0.009320007676914918,6.77191686630249,-3.8973179542297145
-0.041,1544,126,23.119,25296896,0.771,0.752,0.769,0.039,0.2,0.3159155150753769,6.947720676211256,7715,0.042094145,0.6195967495441437,0.0001,0.2,2.0794122219085693,0.00019901401442873418,5.998464107513428,-3.8921548553447627
-0.046,1545,125,22.527,25313280,0.748,0.722,0.737,0.035,0.2,0.3339937200956938,5.979218116787632,7720,0.043295495,0.6706532537937164,0.0001,0.2,2.169950485229492,-0.0030467788283334396,3.6617982387542725,-3.9503018810418236
-0.045,1546,123,23.769,25329664,0.738,0.736,0.727,0.034,0.2,0.3207579495614035,7.106120828996625,7725,0.038834345,0.6139444708824158,0.0001,0.2,2.379762887954712,-0.003334566860933576,4.300235271453857,-3.919522479960793
-0.047,1547,123,23.182,25346048,0.774,0.734,0.766,0.039,0.2,0.3029513888888889,6.038119614565814,7730,0.06001187,0.6629233360290527,0.0001,0.2,1.4132158756256104,0.015824526179305933,5.012438774108887,-3.9326687971750895
-0.054,1548,126,20.104,25362432,0.689,0.648,0.664,0.028,0.2,0.3610905044510386,6.186668615312888,7735,0.048988096,0.6541105508804321,0.0001,0.2,3.521794319152832,-0.017533206101783307,5.201408386230469,-3.917839486804136
-0.053,1549,122,21.339,25378816,0.703,0.681,0.68,0.03,0.2,0.3323567708333333,7.435547090238995,7740,0.050862223,0.5989468693733215,0.0001,0.2,3.011113166809082,-0.010812159845954739,5.733607769012451,-3.8681553478042283
-0.051,1550,123,21.168,25395200,0.701,0.671,0.68,0.03,0.2,0.2801797945205479,6.956259936502535,7745,0.04572932,0.6148202121257782,0.0001,0.2,1.5228362083435059,0.012434139445883362,6.911726474761963,-3.839347004890442
-0.05,1551,124,21.281,25411584,0.739,0.686,0.724,0.035,0.2,0.3424384124087591,6.172027784542446,7750,0.04475956,0.6496152579784393,0.0001,0.2,2.857870578765869,-0.007217222692132214,4.304253101348877,-3.8677617572519902
-0.037,1552,122,23.38,25427968,0.739,0.743,0.738,0.036,0.2,0.33771634615384616,6.278564215440016,7755,0.046984714,0.6479741632938385,0.0001,0.2,3.4121077060699463,-0.01626844510149497,3.556117296218872,-3.8676620527414176
-0.053,1553,126,19.95,25444352,0.73,0.661,0.709,0.033,0.2,0.32641882183908044,6.3733071056819055,7760,0.061552595,0.6410465240478516,0.0001,0.2,2.7258763313293457,-0.006552953728014368,3.5027239322662354,-3.8919473817978782
-0.049,1554,123,22.387,25460736,0.695,0.696,0.676,0.031,0.2,0.30950218023255816,7.304326462191205,7765,0.043690864,0.6051449179649353,0.0001,0.2,1.7834200859069824,0.005220439653237199,7.223008632659912,-3.8699174731276758
-0.057,1555,123,21.45,25477120,0.707,0.681,0.679,0.03,0.2,0.3230998743718593,6.8372866759947195,7770,0.03947862,0.6049755215644836,0.0001,0.2,2.085164785385132,-6.22061259071132e-05,3.8035809993743896,-3.90970009056168
-0.047,1556,124,20.584,25493504,0.722,0.655,0.709,0.033,0.2,0.34964576863354035,6.804349129244407,7775,0.047031924,0.6232131719589233,0.0001,0.2,3.365910291671753,-0.016579918603858223,4.152626991271973,-3.8733410457646626
-0.047,1557,125,22.305,25509888,0.725,0.681,0.71,0.032,0.2,0.3294320342205323,6.959258819260978,7780,0.055253863,0.6138952672481537,0.0001,0.2,2.7269864082336426,-0.005653779158729904,4.3430023193359375,-3.8315316144051206
-0.055,1558,126,22.45,25526272,0.712,0.718,0.689,0.032,0.2,0.34363468634686345,6.431118725850573,7785,0.049082287,0.6356230080127716,0.0001,0.2,2.805452585220337,-0.008421294872281297,5.678737640380859,-3.8896895449099946
-0.05,1559,124,21.743,25542656,0.761,0.708,0.746,0.035,0.2,0.29754638671875,6.257542999461293,7790,0.029778602,0.655322402715683,0.0001,0.2,1.342719554901123,0.021353658172301948,4.33965539932251,-3.8726668432354927
-0.052,1560,126,20.394,25559040,0.705,0.658,0.683,0.03,0.2,0.35082720588235294,6.540784543402054,7795,0.048227362,0.6361913084983826,0.0001,0.2,3.509425401687622,-0.015937549355165923,3.8594555854797363,-3.8569909565589007
-0.05,1561,125,22.523,25575424,0.71,0.705,0.69,0.03,0.2,0.2899305555555556,6.810621897379558,7800,0.048351295,0.6103450357913971,0.0001,0.2,1.4222464561462402,0.015719322149676307,6.0412163734436035,-3.8914664498081915
-0.054,1562,126,22.492,25591808,0.699,0.719,0.674,0.029,0.2,0.2907608695652174,6.1784556285194725,7805,0.027195636,0.6498037576675415,0.0001,0.2,1.197291612625122,0.016199568379670383,4.490915298461914,-3.8810186780017357
-0.046,1563,121,23.365,25608192,0.783,0.717,0.775,0.038,0.2,0.3290583517699115,6.7921903914054935,7810,0.039007634,0.6197939813137054,0.0001,0.2,2.3645853996276855,-0.0026691935676257167,5.858822345733643,-3.8872730193939886
-0.055,1564,124,21.015,25624576,0.689,0.677,0.662,0.028,0.2,0.3409257629107981,6.031232183528059,7815,0.041932732,0.6588594317436218,0.0001,0.2,2.220790147781372,-0.0004989465549937996,4.176189422607422,-3.8775447601443727
-0.047,1565,124,22.12,25640960,0.74,0.694,0.726,0.033,0.2,0.2713857323232323,6.912828247956555,7820,0.024751192,0.622541218996048,0.0001,0.2,1.0302748680114746,0.014238833661445162,5.9034647941589355,-3.9130861446110887
-0.056,1566,122,22.948,25657344,0.695,0.706,0.667,0.028,0.2,0.3386353417266187,6.404596437653192,7825,0.044085946,0.6315182745456696,0.0001,0.2,2.8749947547912598,-0.00748203731001281,6.240548133850098,-3.9961148011598655
-0.052,1567,124,21.861,25673728,0.699,0.703,0.676,0.029,0.2,0.2986930031446541,6.627648326585877,7830,0.042770047,0.6221038997173309,0.0001,0.2,1.6587438583374023,0.006359707927272754,4.340693950653076,-3.9956915258611523
-0.046,1568,126,23.693,25690112,0.722,0.716,0.707,0.031,0.2,0.3311254528985507,6.001755041488702,7835,0.044417854,0.6474324464797974,0.0001,0.2,2.860783338546753,-0.008851257739993542,4.300457000732422,-4.056448324866917
-0.057,1569,122,21.529,25706496,0.651,0.671,0.619,0.024,0.2,0.30185355392156865,6.581592849656647,7840,0.034284543,0.6185081303119659,0.0001,0.2,2.109619617462158,-0.0017361728241667151,6.400008201599121,-4.009095383625405
-0.058,1570,121,22.149,25722880,0.7,0.694,0.672,0.031,0.2,0.36085921189979125,6.311029520811268,7845,0.048420094,0.6386228501796722,0.0001,0.2,4.9921300411224365,-0.031011580985373894,2.8020689487457275,-4.028109476810209
-0.046,1571,123,22.304,25739264,0.731,0.685,0.717,0.032,0.2,0.3588775058962264,6.158466471253701,7850,0.049827766,0.6418671905994415,0.0001,0.2,4.4294068813323975,-0.026674634054355887,5.055905818939209,-4.0303808383221895
-0.048,1572,124,22.584,25755648,0.702,0.696,0.684,0.03,0.2,0.3300509982638889,6.002961941891247,7855,0.04504548,0.649157851934433,0.0001,0.2,2.976219892501831,-0.010798900422135679,4.267024040222168,-4.059259252415763
-0.042,1573,125,22.883,25772032,0.755,0.722,0.748,0.035,0.2,0.27692307692307694,6.479516165073101,7860,0.07047698,0.6384902894496918,0.0001,0.2,1.3416104316711426,0.01577033237912334,4.12967586517334,-4.002777998264019
-0.046,1574,124,21.86,25788416,0.731,0.681,0.718,0.033,0.2,0.29303609913793105,6.372113445709491,7865,0.027848903,0.6324696838855743,0.0001,0.2,1.2179968357086182,0.014126615871771657,5.471172332763672,-4.040274525510854
-0.055,1575,127,22.036,25804800,0.678,0.684,0.652,0.029,0.2,0.346432864010989,6.585680267313024,7870,0.044685077,0.6220658421516418,0.0001,0.2,3.8263864517211914,-0.021609879560656027,3.2704415321350098,-4.070834742142604
-0.047,1576,126,23.064,25821184,0.727,0.724,0.71,0.031,0.2,0.35179455445544555,6.50929591758023,7875,0.046936583,0.623860239982605,0.0001,0.2,3.1861491203308105,-0.01298960324118633,5.983465671539307,-4.1555649038195215
-0.044,1577,122,22.322,25837568,0.745,0.72,0.734,0.033,0.2,0.2889432251908397,5.86066675550155,7880,0.07821381,0.6693720817565918,0.0001,0.2,1.359715461730957,0.015181419524925811,5.197730541229248,-4.164836075469737
-0.049,1578,122,22.766,25853952,0.693,0.693,0.673,0.029,0.2,0.31157670454545455,5.694361196864735,7885,0.03929683,0.6810114681720734,0.0001,0.2,2.277060031890869,-0.0013578805437480862,4.154173851013184,-4.0753037701953545
